room_id,时间,任务id,标签,prompt,event_id,图片,是否保存,agent/sop/mcp,uid,国家
MTgzMzEyMTExOA-e46378f9237c4f0587caddebf01bbc7d-17696677804103,"2026-01-29 16:37:22",D3676C182A544F4291E17C3D16E43CBD,"意图：线上电商
行业：文化娱乐与媒体
平台：亚马逊
物料：商品主图
国家：美国
功能：换装,换物品
AI洞察：用户的核心动机是通过精准的服装替换展示产品多样性，潜在需求包括多角度、多场景的自动化换装服务，这类需求在电商产品展示中具有高价值，能显著提升转化率。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的模特按照图二的服装（帽子+短袖白T+粉色背带裤）搭配，模特穿上衣服是有点宽松的感觉，帽子戴着有点宽松，额头和耳朵自然的露出黑卷发，不要光额头。严格按照模特的比例和大小，只更换衣服套装，不要改变任何姿势和动作，以及背景。生成一张新的图片。不要改变图2中的帽子，内搭白T和长裤背带裤的任何细节，全套更换。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用模特试穿试戴套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-e46378f9237c4f0587caddebf01bbc7d-17696677804103,"2026-01-29 16:13:03",BD09BE970ADC48EABF7924BF0715DCAD,"意图：线上电商
行业：文化娱乐与媒体
平台：亚马逊
物料：商品主图
国家：美国
功能：换装,换物品
AI洞察：用户的核心动机是通过精准的服装替换展示产品多样性，潜在需求包括多角度、多场景的自动化换装服务，这类需求在电商产品展示中具有高价值，能显著提升转化率。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的模特按照图二的服装（帽子+短袖白T+粉色背带裤）搭配，模特穿上衣服是有点宽松的感觉，帽子戴着有点宽松，额头和耳朵自然的露出黑卷发，不要光额头。严格按照娃娃的比例和大小，只更换衣服套装，不要改变任何姿势和动作，以及背景。生成一张新的图片。不要改变图2中的帽子，内搭白T和长裤背带裤的任何细节，全套更换。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用模特试穿试戴套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-e46378f9237c4f0587caddebf01bbc7d-17696677804103,"2026-01-29 14:36:08",8FDD5C85B5B0450D864B0235AF7EF91B,"意图：线上电商
行业：文化娱乐与媒体
平台：亚马逊
物料：商品主图
国家：美国
功能：换装,换物品
AI洞察：用户的核心动机是通过精准的服装替换展示产品多样性，潜在需求包括多角度、多场景的自动化换装服务，这类需求在电商产品展示中具有高价值，能显著提升转化率。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的模特按照图二的服装（发带+包屁毛衣+袜子）搭配，模特穿上是有点宽松的感觉，严格按照娃娃的比例和大小，只更换衣服套装，不要改变任何姿势和动作，以及背景。生成一张新的图片。尤其要注意模特的发带是一根细的弹力带加蝴蝶结，毛衣上面有花纹。不要改变图2中的发带，毛衣和袜子的任何细节，全套更换。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：SKU 变体
mcp：-
sop状态：未执行SOP",1833121118,中国
MTA1Mzg0ODMwNQ-5fe01ca6c18e4c1fa573cdc1c7d6149c-17696675750500,"2026-01-29 14:27:13",E28CE48409EB4B75814CBE2A4AF9B80E,"意图：演艺娱乐
行业：文化娱乐与媒体
平台：没有提到
物料：活动海报
国家：没有提到
功能：换人像,改字
AI洞察：用户的核心动机是创建吸引人的活动宣传材料，潜在需求是提供一键生成活动海报服务，支持多平台、自动适配文字和图像，以快速生成多版本宣传素材。",人物AI感要弱一些，衣服换个花纹,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/38ECD6DB_7b24a511-0013-4cb9-a0df-c447dd014029.png,-,"agent：portrait
sop：消除图片内容
mcp：-
sop状态：执行SOP",1053848305,中国
MTgyMDU3MDcwMA-0e78f2b642d541ea9da2c4304ffb530c-17695800501501,"2026-01-28 14:04:16",F3BD59551F8B41598F578298796CBB73,"意图：个人生活
行业：未提及
平台：没有提到
物料：人像照片
国家：没有提到
功能：换装
AI洞察：用户的核心动机是统一多张图片中人物的服装风格，潜在需求可能是批量处理多张图片的服装替换，这类需求在服装展示和虚拟试衣方面有较高价值。",给第二张图片和第三张图片中的人物换上第一张图片的衣服，注意只换衣服，减少AI感，不改变人物的外貌，姿势和背景等,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/09162235_ab1f989124e181703e633354986e826d.png,-,"agent：commerce
sop：
mcp：-
sop状态：未召回SOP",1820570700,中国
MTAyNjczMDA0Mw-0e6b058c346a42b990a22dfa811b604e-17695749629684,"2026-01-28 12:52:46",BC6779C7C7224B8E85ACFB938B3786E5,"意图：个人生活
行业：宠物与宠物用品
平台：没有提到
物料：人像照片
国家：没有提到
功能：换背景,换姿势
AI洞察：用户希望将宠物照片融入新环境并调整动作，潜在需求是提供宠物照片编辑服务，支持自然背景替换和动作调整，以满足宠物主人的创意需求。","金黄色可卡布   手机抓拍的 光线自然一点  不要ai感太强了",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/3B60F8FD_141ccbe9-db20-49c4-81f4-1eb1450b2231.png,-,"agent：commerce
sop：通用换背景
mcp：-
sop状态：执行SOP",1026730043,中国
MTE2Mzg4ODA3Mw-cef8cc7b56224f5e8c5b5a85a61b9ade-17695725566970,"2026-01-28 11:58:11",E80419B99BCB427D90BBE71D2BD47876,"意图：竞技赛事
行业：文化娱乐与媒体
平台：没有提到
物料：活动展板/易拉宝
国家：没有提到
功能：消除,换背景
AI洞察：用户需要优化现有设计素材，潜在需求是提供智能设计迭代工具，支持对现有素材的快速优化和风格迁移，特别关注保留核心视觉元素的同时提升整体质感。","参考图片的背景，横幅文案：邀请好友赢取算力，参考图片，给出具有科技感 AI感的比赛横幅",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/D2CC2857_bff67adb26121a8ee0ae1f9dc7ba71d6.png,-,"agent：poster
sop：通用换背景
mcp：-
sop状态：执行SOP",1163888073,中国
MTQ2MDAxODQxNw-3518af9a627940e5b05e257abeee3f64-17695086928270,"2026-01-27 18:13:29",A2C4EC16FE274EB0912615313FD9F3F8,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：中国
功能：生成人物写真,人像精修
AI洞察：用户的核心动机是生成具有真实感的人物形象，潜在需求是提供高真实度的人物生成和精修工具，这类需求在个人写真和社交媒体内容创作中有广泛应用。",帮我生成一个活泼可爱的中国女生，带着这个帽子的，不需要正脸，只需要侧脸，气质很好，淡妆，穿着大衣，手里拿着咖啡，背景是城市的街道，不要那种ai感很重的城市,请求,未上传,-,"agent：character
sop：
mcp：-
sop状态：未召回SOP",1460018417,中国
MTI0NDUzNjE2Ng-7d01749f83154a7aa542afbc55009a70-17695082193019,"2026-01-27 18:09:56",4F2F5586288C4E46B22FD08DCA22DF10,"意图：线上电商
行业：服装服饰与鞋履
平台：没有提到
物料：商品模特图
国家：没有提到
功能：换人像,换背景,变清晰
AI洞察：用户的核心动机是生成专业的商品模特图，潜在需求是提供一键换模特和背景的服务，确保真实感和专业性，这类需求在电商领域具有高价值，能显著提升商品展示效果和转化率。",将图片中的手变成别人的手来戴这些戒指，最好是女生的手，要求真实有真人纹理感，没有AI感，佩戴感也要真实，戒指任何细节不用变化，把背景杂物都去除掉，只留纯色背景，再把清晰度拉高一点，使这张图成为一张专业的模特佩戴图,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/219177C9_c5eba81c2b8bebff108f6abede5b5b47.jpeg,-,"agent：commerce
sop：换模特
mcp：-
sop状态：执行SOP",1244536166,中国
MTgzMzEyMTExOA-a12b351c2c6e438e8c47ac47db573b49-17694772069566,"2026-01-27 16:43:36",08080472A8A04A01B588771A48C2EFF6,"意图：线上电商
行业：母婴童装与玩具
平台：亚马逊
物料：商品主图
国家：美国
功能：换装
AI洞察：用户需要高度定制化的商品展示方案，潜在需求是建立服装搭配模板库和尺寸适配算法，这类需求在跨境电商中具有高客单价和品牌溢价空间。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图二的服装（发带+包屁衣+袜子）搭配，娃娃穿上是有点宽松的感觉，严格按照娃娃的比例和大小，只更换衣服，不要改变任何姿势和动作，以及背景。生成一张新的图片。所有的细节跟原图保持一致，仅更换衣服套装（发带+包屁衣+袜子）目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：
mcp：-
sop状态：未召回SOP",1833121118,中国
MTgzMzEyMTExOA-a12b351c2c6e438e8c47ac47db573b49-17694772069566,"2026-01-27 09:41:00",F824F4F5018F401B91D0C9769098050A,"意图：线上电商
行业：母婴童装与玩具
平台：亚马逊
物料：商品主图
国家：美国
功能：换装
AI洞察：用户需要高度定制化的商品展示方案，潜在需求是建立服装搭配模板库和尺寸适配算法，这类需求在跨境电商中具有高客单价和品牌溢价空间。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图二的服装（黄色碎花包屁衣和发带）搭配，娃娃穿上是有点宽松的感觉，严格按照娃娃的比例和大小，只更换衣服，不要改变任何姿势和动作，以及背景。生成一张新的图片。尤其要注意新穿娃娃的衣服细节和发带细节（包括图案和发带材质），黄碎花的衣领是平的，没有花边。。发带是一根弹力带加白色为主的蝴蝶结，蝴蝶结的花色一白色为主，上面有些黄色的小花和绿色的枝干。请注意蝴蝶结的花色跟原图2保持一致。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-a12b351c2c6e438e8c47ac47db573b49-17694772069566,"2026-01-27 09:30:44",3C99102FA50D46F68C636D77A0C84069,"意图：线上电商
行业：母婴童装与玩具
平台：亚马逊
物料：商品主图
国家：美国
功能：换装
AI洞察：用户需要高度定制化的商品展示方案，潜在需求是建立服装搭配模板库和尺寸适配算法，这类需求在跨境电商中具有高客单价和品牌溢价空间。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图二的服装（黄色碎花包屁衣和发带）搭配，娃娃穿上是有点宽松的感觉，严格按照娃娃的比例和大小，只更换衣服，不要改变任何姿势和动作，以及背景。生成一张新的图片。尤其要注意新穿娃娃的衣服细节和发带细节（包括图案和发带材质），不要改变花色和款式。须跟原图保持一致。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：SKU 变体
mcp：-
sop状态：未执行SOP",1833121118,中国
MTUxNTk3ODU0Ng-94070c42359c48b48cccb0a5913399cf-17695024700825,"2026-01-27 16:31:56",C18C4BA420354D9D97F751CC3F625897,"意图：线上电商
行业：宠物与宠物用品
平台：天猫
物料：商品场景图
国家：没有提到
功能：生成商品场景图,消除
AI洞察：用户的核心需求是为天猫营销活动生成专业的商品场景图，潜在需求是提供一键去除无关物品的功能，确保商品在场景中突出且无AI感。",将项圈和牵引绳生成到一个室内桌面场景内，场景内不要有其他不相关的商品。生成的场景图用于天猫营销活动，不要有AI感。,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/045947F3_a84431181889eb89a6c85d14235616f3.jpeg,-,"agent：commerce
sop：生成通用商品套图
mcp：-
sop状态：执行SOP",1515978546,中国
MTAyMTY3NTAxNA-1d123ba508e740be85b3f8d895677c94-17694997139578,"2026-01-27 15:47:53",19EB8B68124A4A039C3C311C141C3BB2,"意图：其他
行业：汽车与交通
平台：没有提到
物料：商品场景图
国家：没有提到
功能：换背景,生成商品图
AI洞察：用户需要更真实的场景渲染，潜在需求可能涉及汽车广告或虚拟展示，这类需求在汽车销售和广告行业有重要价值。",尺寸是600*400，但是要看的真实一点，现在ai感太重了，车身也不能变,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/3E38D08D_83733b3f-2a22-47ef-8326-316410f7b23a.png,-,"agent：edit
sop：智能构图
mcp：-
sop状态：执行SOP",1021675014,中国
DC6820F3-C71B-4D40-A2B5-F5A66F181678,"2026-01-27 12:03:14",456CA06072CF48C0A6EC31A9B949B953,"意图：线上电商
行业：工业与商业
平台：没有提到
物料：商品详情图,商品主图
国家：没有提到
功能：生成商品套图,换物品
AI洞察：潜在需求是工业品电商的一站式视觉解决方案，从主图到详情页的自动化生成工具，特别强调产品标识的清晰度和工业质感，可扩展至B2B领域的其他工业配件。","
我想帮我设计一套AI感，没那么重的",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/DE9DD168_83c8573f-017a-4420-a925-327e483ed8df.png,-,"agent：poster
sop：
mcp：-
sop状态：未召回SOP",1510564028,中国
MTgyMzcyMTY5NQ-b43a9a68ecb04d7790f86f00cd30ae1f-17694348440888,"2026-01-26 21:47:18",FCF1FD3BB84D48F6AC7063B795BDABA2,"意图：个人生活
行业：未提及
平台：没有提到
物料：人像照片
国家：欧洲
功能：生成人物写真
AI洞察：用户需要一张真实感强的欧洲人海钓东星斑的场景图，潜在需求是提供高真实度的图像生成服务，适用于钓鱼爱好者的社交媒体分享或个人收藏。","欧洲人真实的捕获东星斑的画面，真实不要ai感
",请求,未上传,-,"agent：creation
sop：
mcp：-
sop状态：未召回SOP",1823721695,中国
MTgyMzcyMTY5NQ-b43a9a68ecb04d7790f86f00cd30ae1f-17694348440888,"2026-01-26 21:45:45",0E52F05036AF466B9482DFC1DCF12637,"意图：个人生活
行业：未提及
平台：没有提到
物料：人像照片
国家：欧洲
功能：生成人物写真
AI洞察：用户需要一张真实感强的欧洲人海钓东星斑的场景图，潜在需求是提供高真实度的图像生成服务，适用于钓鱼爱好者的社交媒体分享或个人收藏。",欧洲人真实的钓东星斑的画面，真实不要ai感,请求,未上传,-,"agent：creation
sop：
mcp：-
sop状态：未召回SOP",1823721695,中国
MTI0NjM5ODA3Ng-e8faf1942cf34abdab5a13d8cbca4c6e-17694327402640,"2026-01-26 21:16:29",C9555400E8FB4E8EBCF2D987643DB483,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：人像精修,换姿势
AI洞察：用户希望获得一张自然、专业的商务照，潜在需求是提供智能人像优化服务，结合原图调整，减少AI痕迹，这类需求在职场人士和专业形象展示中有较高价值。",AI感太强了，请结合原图，再调整下,请求,未上传,-,"agent：portrait
sop：
mcp：-
sop状态：未召回SOP",1246398076,中国
48CEF28A-557E-4013-ABC2-F58749FBF3F0,"2026-01-26 21:02:06",225A7CD5D41B40CB88FC40B5BE5F0B9A,"意图：个人生活
行业：没有提到
平台：没有提到
物料：人像照片
国家：没有提到
功能：换背景,人像精修
AI洞察：用户追求自然真实的环境融合效果，潜在需求是提供基于物理光照模拟的智能背景替换技术，这类需求在人像摄影后期市场有专业级应用空间。",在都市住宅小区的电梯公寓外景，灰白色外墙搭配深绿色电梯井，带有规则金属防护栏与散落的阳台盆栽，墙面材质为水泥抹灰，纹理细腻且略有时间痕迹。柔和的自然漫射光，阴影极浅，整体呈现冬季午后的安静感。将背景替换为此场景，同时调整人物身上的光影效果以匹配新环境光照，保持人物的面部特征、发型、服装和现有姿势完全不变，确保面部自然无AI感。,请求,https://roboneo-private.meitudata.com/roboneo/6977652fecb50gk13ytvqm9874.jpg,-,"agent：edit
sop：通用换背景
mcp：-
sop状态：执行SOP",1717194955,中国
EF165C8A-2EC6-45B0-BC7B-9B0C2B0257D1,"2026-01-26 20:56:39",CD07033EEC4D467DB31F60EFA76ECFD5,"意图：线下品牌
行业：没有提到
平台：没有提到
物料：品牌Logo/VI
国家：没有提到
功能：换LOGO,换风格
AI洞察：用户需要调整品牌Logo的视觉效果，潜在需求是提供品牌视觉一致性服务，确保Logo在不同场景下的清晰度和风格统一。","以冷色调为主 然后这个ai感有点强了 去ai化",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/8B35E990_30178173-fb0a-4787-aae6-9a2c2cd2e978.jpeg,-,"agent：poster
sop：
mcp：-
sop状态：未召回SOP",1903356900,中国
MTI0NjUwMzY4OQ-5efe09019dbd4f4789b904634603bd34-17694208800455,"2026-01-26 17:53:01",C9201C8BAC1D47B489950925B2566A08,"意图：其他
行业：没有提到
平台：没有提到
物料：没有提到
国家：没有提到
功能：消除,人像精修
AI洞察：用户希望去除图片中的P图痕迹，使其看起来自然，潜在需求可能是提供高级图片修复和美化工具，支持自动检测和修复人工修改痕迹，提升图片的真实感。","帮我把图片中 P图的痕迹清理掉，整体看起来自然无AI感",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/4EAB8860_6d1ff6044d6f23b4867157fca2d55fcc.png,-,"agent：edit
sop：消除图片内容
mcp：-
sop状态：未执行SOP",1246503689,中国
MTgzMzEyMTExOA-04c007ea7b5a4019965d4e4f93c4af5c-17694202719134,"2026-01-26 17:49:11",D89BD6FBD1404BB5A8611D0D239F1832,"意图：
行业：
平台：
物料：
国家：
功能：
AI洞察：",这是一个全硅胶仿真娃娃，12英寸大小，卖点是柔软的皮肤，身体非常柔软的，简单彩绘，额头和脸部，手部腿部绘画出皮肤的红晕。跟真正的婴儿一样。嘴巴用手捏着可以张开，正常情况下是闭着，帮我做两张亚马逊想写介绍图，介绍和展示全硅胶娃娃的主要特征。目标销售国是美国，使用英语，尽量保持脸部细节和手指脚趾细节不变，减少AI感。,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/A45E2AE8_cabc7ffc5599af59751f847091d6eef0.jpeg,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTk0MTIwMDIyNw-e35a39814f1e4df193e09052a6676942-17689658925183,"2026-01-26 16:46:20",9A3565271D4645ABB75DFB07652F550C,"意图：线上电商
行业：食品饮料与生鲜
平台：没有提到
物料：商品场景图,商品主图
国家：没有提到
功能：换物品,换背景,添加内容,物品改色,人像精修,合成图片
AI洞察：用户的核心动机是创建高真实度的健康饮品视觉素材，潜在需求包括完整的电商视觉工作流（从产品展示到场景化营销），这类需求在健康食品领域具有高付费意愿和复购率。",细化图一模特五官，要求去除ai感，保持模特肌肤纹理瑕疵，相机真实拍摄感，图片更偏真实，模特拿着的榨汁杯替换成图二清晰的榨汁杯，要求保留图二榨汁杯比例，细节，不更改，榨汁杯中加入水果蔬菜,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/97428341_cc393f861f4fd0efbce237d04be8e5f6.jpeg,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1941200227,中国
MTk0MTIwMDIyNw-e35a39814f1e4df193e09052a6676942-17689658925183,"2026-01-26 16:46:20",9A3565271D4645ABB75DFB07652F550C,"意图：线上电商
行业：食品饮料与生鲜
平台：没有提到
物料：商品场景图,商品主图
国家：没有提到
功能：换物品,换背景,添加内容,物品改色,人像精修,合成图片
AI洞察：用户的核心动机是创建高真实度的健康饮品视觉素材，潜在需求包括完整的电商视觉工作流（从产品展示到场景化营销），这类需求在健康食品领域具有高付费意愿和复购率。",细化图一模特五官，要求去除ai感，保持模特肌肤纹理瑕疵，相机真实拍摄感，图片更偏真实，模特拿着的榨汁杯替换成图二清晰的榨汁杯，要求保留图二榨汁杯比例，细节，不更改，榨汁杯中加入水果蔬菜,请求,https://roboneo-private.meitudata.com/roboneo/convert_save/97428341_cc393f861f4fd0efbce237d04be8e5f6.jpeg,-,"agent：commerce
sop：通用换背景
mcp：-
sop状态：执行SOP",1941200227,中国
MTI0MTMzMDUzMQ-bfd38d4678cd4f75bf88948735b98bab-17694038401264,"2026-01-26 15:57:01",F6FB27DAAB1F413FB54F035673ECE6AA,"意图：线上电商
行业：美妆个护与香水
平台：没有提到
物料：商品主图,商品详情图
国家：没有提到
功能：生成商品图,物品改色,添加内容
AI洞察：用户的核心动机是展示精油的成分和功效，潜在需求是提供真实感强的产品展示图生成服务，以增强消费者的信任和购买欲望。","这个场景我还是不满意  你的AI感太强了  还错漏百出  
重新生成  正常的两只手，你就把精油滴在手上就行  不用再出现第三只手来涂抹

场景要减少AI感  多点真实感",请求,https://roboneo-private.meitudata.com/roboneo/convert_save/A201F02B_b4a22c5f5027824b59fcda0a63728cf4.png,-,"agent：commerce
sop：ins风运营物料摄影图片
mcp：-
sop状态：未执行SOP",1241330531,中国
MTgzMzEyMTExOA-0e78796a6ab04ef4afee6a49516c9091-17687935224476,"2026-01-26 15:53:45",742CB817CD4245BD9D079CBF01F070BE,"意图：
行业：
平台：
物料：
国家：
功能：
AI洞察：","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图3中的娃娃按照图4的服装（粉色帽子+短白T+粉色毛线裤子+玩偶）搭配，娃娃穿上是有点宽松的感觉，白T下摆是扎进粉毛线裤子里的。严格按照娃娃的比例和大小，只更换衣服套装和玩偶，不要改变任何姿势和动作，以及背景。生成一张新的图片。。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：模特智能穿戴与互动图生成
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-0e78796a6ab04ef4afee6a49516c9091-17687935224476,"2026-01-19 16:49:13",FB8A478FD1DF4C24B700EB4A14AA6D2F,"意图：线上电商
行业：玩具与游戏
平台：亚马逊
物料：商品主图,商品模特图
国家：美国
功能：换装,换背景
AI洞察：用户的核心动机是展示仿真娃娃在不同服装搭配下的真实效果，以提升销售吸引力。潜在需求包括自动化服装搭配展示工具，支持多角度、多场景的快速生成，以满足电商平台对多样化展示的需求。这类需求在玩具和收藏品市场具有较高的商业价值。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（粉色花花包屁衣，发带，鞋子）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的发带自然戴上，露出额头的和耳朵部分的黑卷发，自然真实好看，不要把头发全部绑进去了露出大额头。严格按照娃娃的比例和大小，只更换衣服和发带。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用模特试穿试戴套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-0e78796a6ab04ef4afee6a49516c9091-17687935224476,"2026-01-19 16:17:29",10E52598314740838D425826A2B05556,"意图：线上电商
行业：玩具与游戏
平台：亚马逊
物料：商品主图,商品模特图
国家：美国
功能：换装,换背景
AI洞察：用户的核心动机是展示仿真娃娃在不同服装搭配下的真实效果，以提升销售吸引力。潜在需求包括自动化服装搭配展示工具，支持多角度、多场景的快速生成，以满足电商平台对多样化展示的需求。这类需求在玩具和收藏品市场具有较高的商业价值。","这是一个仿真娃娃，18英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（粉色花花包屁衣，发带，鞋子）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的发带自然戴上，露出额头的和耳朵部分的黑卷发，自然真实好看，不要把头发全部绑进去了露出大额头。严格按照娃娃的比例和大小，只更换衣服和发带。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：
mcp：-
sop状态：未召回SOP",1833121118,中国
MTgzMzEyMTExOA-0e78796a6ab04ef4afee6a49516c9091-17687935224476,"2026-01-19 15:54:41",EE0EA034D3AC4793A70520CE6E3C2260,"意图：线上电商
行业：玩具与游戏
平台：亚马逊
物料：商品主图,商品模特图
国家：美国
功能：换装,换背景
AI洞察：用户的核心动机是展示仿真娃娃在不同服装搭配下的真实效果，以提升销售吸引力。潜在需求包括自动化服装搭配展示工具，支持多角度、多场景的快速生成，以满足电商平台对多样化展示的需求。这类需求在玩具和收藏品市场具有较高的商业价值。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（黄碎花包屁衣和发带）搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的发带自然戴上，露出额头的和耳朵部分的黑卷发，自然真实好看，不要把头发全部绑进去了露出大额头。严格按照娃娃的比例和大小，只更换衣服和发带。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：生成通用模特试穿试戴套图
mcp：-
sop状态：执行SOP",1833121118,中国
MTgzMzEyMTExOA-0e78796a6ab04ef4afee6a49516c9091-17687935224476,"2026-01-19 14:30:38",01C78758C8B24B269F240BDEFE2AE363,"意图：线上电商
行业：玩具与游戏
平台：亚马逊
物料：商品主图,商品模特图
国家：美国
功能：换装,换背景
AI洞察：用户的核心动机是展示仿真娃娃在不同服装搭配下的真实效果，以提升销售吸引力。潜在需求包括自动化服装搭配展示工具，支持多角度、多场景的快速生成，以满足电商平台对多样化展示的需求。这类需求在玩具和收藏品市场具有较高的商业价值。","这是一个仿真娃娃，20英寸大小，卖点是柔软的皮肤，精致的手工彩绘 multiple layers painting，帮我做一张亚马逊图，将图1中的娃娃按照图2的服装（浅粉色针织连体衣）和图3中的发带搭配，娃娃的衣服穿上是有点宽松有点大的感觉，娃娃的发带自然戴上，露出额头的和耳朵部分的黑卷发，自然真实好看，不要把头发全部绑进去了露出大额头。发带戴上的大小跟原图 戴上蝴蝶结发带的效果还小一点。严格按照娃娃的比例和大小，只更换衣服和发带。娃娃姿势、表情、皮肤细节等全部保持不变，尤其是娃娃的嘴部细节。不要改变背景。原图是半身图，只露出脸和部分衣服。生成一张新的图片，也是按照原图的比例去生成，不用生成全身图。目标销售国是美国，使用英语，尽量保持脸部细节不变。减少AI感，场景要真实自然",请求,未上传,-,"agent：commerce
sop：
mcp：-
sop状态：未召回SOP",1833121118,中国
